id,text,cleaned_text,tokens,stemmed_tokens,lemmatized_tokens,createdAt,Aspect,Sentiment
1795220521241432576,@RealCandaceO How many hold dual citizenship with Israel? The tail has been wagging the dog for too long. Every conflict in the middle east has been due to our unconditional support of Israel. No elected officials should hold dual citizenship with any other country., how many hold dual citizenship with israel the tail has been wagging the dog for too long every conflict in the middle east has been due to our unconditional support of israel no elected officials should hold dual citizenship with any other country,"['many', 'hold', 'dual', 'citizenship', 'israel', 'tail', 'wagging', 'dog', 'long', 'every', 'conflict', 'middle', 'east', 'due', 'unconditional', 'support', 'israel', 'elected', 'officials', 'hold', 'dual', 'citizenship', 'country']","['mani', 'hold', 'dual', 'citizenship', 'israel', 'tail', 'wag', 'dog', 'long', 'everi', 'conflict', 'middl', 'east', 'due', 'uncondit', 'support', 'israel', 'elect', 'offici', 'hold', 'dual', 'citizenship', 'countri']","['many', 'hold', 'dual', 'citizenship', 'israel', 'tail', 'wagging', 'dog', 'long', 'every', 'conflict', 'middle', 'east', 'due', 'unconditional', 'support', 'israel', 'elected', 'official', 'hold', 'dual', 'citizenship', 'country']",Mon May 27 22:28:20 +0000 2024,Conflict,NEGATIVE
1795214804463849472,"@RichardEHagen1 @squatsons Thats what maffia do, thats what the usa does to when they tried to solve the conflict in the middle east with force to calm down the situation bcoz they’re dependent on the oil back then before the shale oil industry",  thats what maffia do thats what the usa does to when they tried to solve the conflict in the middle east with force to calm down the situation bcoz theyre dependent on the oil back then before the shale oil industry,"['thats', 'maffia', 'thats', 'usa', 'tried', 'solve', 'conflict', 'middle', 'east', 'force', 'calm', 'situation', 'bcoz', 'theyre', 'dependent', 'oil', 'back', 'shale', 'oil', 'industry']","['that', 'maffia', 'that', 'usa', 'tri', 'solv', 'conflict', 'middl', 'east', 'forc', 'calm', 'situat', 'bcoz', 'theyr', 'depend', 'oil', 'back', 'shale', 'oil', 'industri']","['thats', 'maffia', 'thats', 'usa', 'tried', 'solve', 'conflict', 'middle', 'east', 'force', 'calm', 'situation', 'bcoz', 'theyre', 'dependent', 'oil', 'back', 'shale', 'oil', 'industry']",Mon May 27 22:05:37 +0000 2024,Conflict,NEGATIVE
1795213738112319488,Half the labour party is quite clearly putting a conflict in the Middle East first so cut the bollocks,half the labour party is quite clearly putting a conflict in the middle east first so cut the bollocks,"['half', 'labour', 'party', 'quite', 'clearly', 'putting', 'conflict', 'middle', 'east', 'first', 'cut', 'bollocks']","['half', 'labour', 'parti', 'quit', 'clearli', 'put', 'conflict', 'middl', 'east', 'first', 'cut', 'bollock']","['half', 'labour', 'party', 'quite', 'clearly', 'putting', 'conflict', 'middle', 'east', 'first', 'cut', 'bollock']",Mon May 27 22:01:23 +0000 2024,Conflict,NEGATIVE
1795213641052045824,"do people not yet understand that we are in a literal battle between good and evil? you may think a conflict in the middle east has nothing to do with you, but it really is just a microcosm of what’s about to come.",do people not yet understand that we are in a literal battle between good and evil you may think a conflict in the middle east has nothing to do with you but it really is just a microcosm of whats about to come,"['people', 'yet', 'understand', 'literal', 'battle', 'good', 'evil', 'may', 'think', 'conflict', 'middle', 'east', 'nothing', 'really', 'microcosm', 'whats', 'come']","['peopl', 'yet', 'understand', 'liter', 'battl', 'good', 'evil', 'may', 'think', 'conflict', 'middl', 'east', 'noth', 'realli', 'microcosm', 'what', 'come']","['people', 'yet', 'understand', 'literal', 'battle', 'good', 'evil', 'may', 'think', 'conflict', 'middle', 'east', 'nothing', 'really', 'microcosm', 'whats', 'come']",Mon May 27 22:01:00 +0000 2024,Conflict,NEGATIVE
1795213098032222464,"Like most families, the Shadley family has a history of military service &amp; sacrifice. My nephew is currently serving in USAF. Just returned from a Middle East deployment. My grandfather served in WWII (Navy), Army Air Corps reserves (Korea) &amp; USAF Bay of Pigs conflict. https://t.co/htwNqUeyYN",like most families the shadley family has a history of military service amp sacrifice my nephew is currently serving in usaf just returned from a middle east deployment my grandfather served in wwii navy army air corps reserves korea amp usaf bay of pigs conflict ,"['like', 'families', 'shadley', 'family', 'history', 'military', 'service', 'amp', 'sacrifice', 'nephew', 'currently', 'serving', 'usaf', 'returned', 'middle', 'east', 'deployment', 'grandfather', 'served', 'wwii', 'navy', 'army', 'air', 'corps', 'reserves', 'korea', 'amp', 'usaf', 'bay', 'pigs', 'conflict']","['like', 'famili', 'shadley', 'famili', 'histori', 'militari', 'servic', 'amp', 'sacrific', 'nephew', 'current', 'serv', 'usaf', 'return', 'middl', 'east', 'deploy', 'grandfath', 'serv', 'wwii', 'navi', 'armi', 'air', 'corp', 'reserv', 'korea', 'amp', 'usaf', 'bay', 'pig', 'conflict']","['like', 'family', 'shadley', 'family', 'history', 'military', 'service', 'amp', 'sacrifice', 'nephew', 'currently', 'serving', 'usaf', 'returned', 'middle', 'east', 'deployment', 'grandfather', 'served', 'wwii', 'navy', 'army', 'air', 'corp', 'reserve', 'korea', 'amp', 'usaf', 'bay', 'pig', 'conflict']",Mon May 27 21:58:50 +0000 2024,Conflict,NEGATIVE
1795211476333948928,"NAVIGATING THE TURBULENT WATERS: IS WORLD WAR III ON THE HORIZON?

In the wake of increasing global tensions and military confrontations, the specter of #WorldWarIII looms large. From the conflict in Ukraine to the potential flashpoints in the Middle East, the world seems to be at a precarious crossroads. This article delves into the current state of global affairs, examines the potential for escalation, and explores the perspectives of experts on the likelihood of a third world war.

THE UKRAINE CONFLICT AND NATO’S ROLE⬇️

The #Russian invasion of #Ukraine has been a significant pressure point, raising concerns about the potential for a wider conflict involving #NATO countries. The conflict has not only tested the resolve of the international community but also underscored the risks of inadvertent escalation. The question remains whether the West can restore its deterrent without making a bad situation worse.

THE MIDDLE EAST⬇️

A Powder Keg Waiting to Explode?
The humanitarian crisis in Gaza and the Houthi attacks on Red Sea shipping are just two examples of the turmoil shaking parts of the globe. These events, coupled with the potential for a spark that ignites a wider conflict, have led many to fear that the world is on the brink of #WorldWarIII.

Experts are divided on the likelihood of a third world war. Some argue that we are closer than ever to such a conflict, pointing to the current geopolitical climate and the potential for miscalculation or misunderstanding. Others, however, caution against alarmism, suggesting that while the current situation is dire, it does not necessarily mean we are headed for a global war.

THE ROLE OF SUPERPOWERS⬇️

The involvement of major powers, such as the United States, Russia, and China, in these conflicts adds another layer of complexity. The potential for miscalculation or misunderstanding between these powers is a significant concern, as it could lead to a rapid escalation of hostilities.

Conclusion:
While the current global situation is undoubtedly tense, it is important to remember that the future is not predetermined. The decisions made by world leaders in the coming weeks and months will be crucial in determining whether we can avoid a third world war. It is a time for diplomacy, restraint, and a commitment to finding peaceful solutions to the world's problems.

In the end, the question of whether we are heading for World War III is not just a matter of speculation but a call to action. It is a reminder that the fate of the world lies in the hands of those who have the power to make a difference.","navigating the turbulent waters is world war iii on the horizon

in the wake of increasing global tensions and military confrontations the specter of worldwariii looms large from the conflict in ukraine to the potential flashpoints in the middle east the world seems to be at a precarious crossroads this article delves into the current state of global affairs examines the potential for escalation and explores the perspectives of experts on the likelihood of a third world war

the ukraine conflict and natos role

the russian invasion of ukraine has been a significant pressure point raising concerns about the potential for a wider conflict involving nato countries the conflict has not only tested the resolve of the international community but also underscored the risks of inadvertent escalation the question remains whether the west can restore its deterrent without making a bad situation worse

the middle east

a powder keg waiting to explode
the humanitarian crisis in gaza and the houthi attacks on red sea shipping are just two examples of the turmoil shaking parts of the globe these events coupled with the potential for a spark that ignites a wider conflict have led many to fear that the world is on the brink of worldwariii

experts are divided on the likelihood of a third world war some argue that we are closer than ever to such a conflict pointing to the current geopolitical climate and the potential for miscalculation or misunderstanding others however caution against alarmism suggesting that while the current situation is dire it does not necessarily mean we are headed for a global war

the role of superpowers

the involvement of major powers such as the united states russia and china in these conflicts adds another layer of complexity the potential for miscalculation or misunderstanding between these powers is a significant concern as it could lead to a rapid escalation of hostilities

conclusion
while the current global situation is undoubtedly tense it is important to remember that the future is not predetermined the decisions made by world leaders in the coming weeks and months will be crucial in determining whether we can avoid a third world war it is a time for diplomacy restraint and a commitment to finding peaceful solutions to the worlds problems

in the end the question of whether we are heading for world war iii is not just a matter of speculation but a call to action it is a reminder that the fate of the world lies in the hands of those who have the power to make a difference","['navigating', 'turbulent', 'waters', 'world', 'war', 'iii', 'horizon', 'wake', 'increasing', 'global', 'tensions', 'military', 'confrontations', 'specter', 'worldwariii', 'looms', 'large', 'conflict', 'ukraine', 'potential', 'flashpoints', 'middle', 'east', 'world', 'seems', 'precarious', 'crossroads', 'article', 'delves', 'current', 'state', 'global', 'affairs', 'examines', 'potential', 'escalation', 'explores', 'perspectives', 'experts', 'likelihood', 'third', 'world', 'war', 'ukraine', 'conflict', 'natos', 'role', 'russian', 'invasion', 'ukraine', 'significant', 'pressure', 'point', 'raising', 'concerns', 'potential', 'wider', 'conflict', 'involving', 'nato', 'countries', 'conflict', 'tested', 'resolve', 'international', 'community', 'also', 'underscored', 'risks', 'inadvertent', 'escalation', 'question', 'remains', 'whether', 'west', 'restore', 'deterrent', 'without', 'making', 'bad', 'situation', 'worse', 'middle', 'east', 'powder', 'keg', 'waiting', 'explode', 'humanitarian', 'crisis', 'gaza', 'houthi', 'attacks', 'red', 'sea', 'shipping', 'two', 'examples', 'turmoil', 'shaking', 'parts', 'globe', 'events', 'coupled', 'potential', 'spark', 'ignites', 'wider', 'conflict', 'led', 'many', 'fear', 'world', 'brink', 'worldwariii', 'experts', 'divided', 'likelihood', 'third', 'world', 'war', 'argue', 'closer', 'ever', 'conflict', 'pointing', 'current', 'geopolitical', 'climate', 'potential', 'miscalculation', 'misunderstanding', 'others', 'however', 'caution', 'alarmism', 'suggesting', 'current', 'situation', 'dire', 'necessarily', 'mean', 'headed', 'global', 'war', 'role', 'superpowers', 'involvement', 'major', 'powers', 'united', 'states', 'russia', 'china', 'conflicts', 'adds', 'another', 'layer', 'complexity', 'potential', 'miscalculation', 'misunderstanding', 'powers', 'significant', 'concern', 'could', 'lead', 'rapid', 'escalation', 'hostilities', 'conclusion', 'current', 'global', 'situation', 'undoubtedly', 'tense', 'important', 'remember', 'future', 'predetermined', 'decisions', 'made', 'world', 'leaders', 'coming', 'weeks', 'months', 'crucial', 'determining', 'whether', 'avoid', 'third', 'world', 'war', 'time', 'diplomacy', 'restraint', 'commitment', 'finding', 'peaceful', 'solutions', 'worlds', 'problems', 'end', 'question', 'whether', 'heading', 'world', 'war', 'iii', 'matter', 'speculation', 'call', 'action', 'reminder', 'fate', 'world', 'lies', 'hands', 'power', 'make', 'difference']","['navig', 'turbul', 'water', 'world', 'war', 'iii', 'horizon', 'wake', 'increas', 'global', 'tension', 'militari', 'confront', 'specter', 'worldwariii', 'loom', 'larg', 'conflict', 'ukrain', 'potenti', 'flashpoint', 'middl', 'east', 'world', 'seem', 'precari', 'crossroad', 'articl', 'delv', 'current', 'state', 'global', 'affair', 'examin', 'potenti', 'escal', 'explor', 'perspect', 'expert', 'likelihood', 'third', 'world', 'war', 'ukrain', 'conflict', 'nato', 'role', 'russian', 'invas', 'ukrain', 'signific', 'pressur', 'point', 'rais', 'concern', 'potenti', 'wider', 'conflict', 'involv', 'nato', 'countri', 'conflict', 'test', 'resolv', 'intern', 'commun', 'also', 'underscor', 'risk', 'inadvert', 'escal', 'question', 'remain', 'whether', 'west', 'restor', 'deterr', 'without', 'make', 'bad', 'situat', 'wors', 'middl', 'east', 'powder', 'keg', 'wait', 'explod', 'humanitarian', 'crisi', 'gaza', 'houthi', 'attack', 'red', 'sea', 'ship', 'two', 'exampl', 'turmoil', 'shake', 'part', 'globe', 'event', 'coupl', 'potenti', 'spark', 'ignit', 'wider', 'conflict', 'led', 'mani', 'fear', 'world', 'brink', 'worldwariii', 'expert', 'divid', 'likelihood', 'third', 'world', 'war', 'argu', 'closer', 'ever', 'conflict', 'point', 'current', 'geopolit', 'climat', 'potenti', 'miscalcul', 'misunderstand', 'other', 'howev', 'caution', 'alarm', 'suggest', 'current', 'situat', 'dire', 'necessarili', 'mean', 'head', 'global', 'war', 'role', 'superpow', 'involv', 'major', 'power', 'unit', 'state', 'russia', 'china', 'conflict', 'add', 'anoth', 'layer', 'complex', 'potenti', 'miscalcul', 'misunderstand', 'power', 'signific', 'concern', 'could', 'lead', 'rapid', 'escal', 'hostil', 'conclus', 'current', 'global', 'situat', 'undoubtedli', 'tens', 'import', 'rememb', 'futur', 'predetermin', 'decis', 'made', 'world', 'leader', 'come', 'week', 'month', 'crucial', 'determin', 'whether', 'avoid', 'third', 'world', 'war', 'time', 'diplomaci', 'restraint', 'commit', 'find', 'peac', 'solut', 'world', 'problem', 'end', 'question', 'whether', 'head', 'world', 'war', 'iii', 'matter', 'specul', 'call', 'action', 'remind', 'fate', 'world', 'lie', 'hand', 'power', 'make', 'differ']","['navigating', 'turbulent', 'water', 'world', 'war', 'iii', 'horizon', 'wake', 'increasing', 'global', 'tension', 'military', 'confrontation', 'specter', 'worldwariii', 'loom', 'large', 'conflict', 'ukraine', 'potential', 'flashpoint', 'middle', 'east', 'world', 'seems', 'precarious', 'crossroad', 'article', 'delf', 'current', 'state', 'global', 'affair', 'examines', 'potential', 'escalation', 'explores', 'perspective', 'expert', 'likelihood', 'third', 'world', 'war', 'ukraine', 'conflict', 'nato', 'role', 'russian', 'invasion', 'ukraine', 'significant', 'pressure', 'point', 'raising', 'concern', 'potential', 'wider', 'conflict', 'involving', 'nato', 'country', 'conflict', 'tested', 'resolve', 'international', 'community', 'also', 'underscored', 'risk', 'inadvertent', 'escalation', 'question', 'remains', 'whether', 'west', 'restore', 'deterrent', 'without', 'making', 'bad', 'situation', 'worse', 'middle', 'east', 'powder', 'keg', 'waiting', 'explode', 'humanitarian', 'crisis', 'gaza', 'houthi', 'attack', 'red', 'sea', 'shipping', 'two', 'example', 'turmoil', 'shaking', 'part', 'globe', 'event', 'coupled', 'potential', 'spark', 'ignites', 'wider', 'conflict', 'led', 'many', 'fear', 'world', 'brink', 'worldwariii', 'expert', 'divided', 'likelihood', 'third', 'world', 'war', 'argue', 'closer', 'ever', 'conflict', 'pointing', 'current', 'geopolitical', 'climate', 'potential', 'miscalculation', 'misunderstanding', 'others', 'however', 'caution', 'alarmism', 'suggesting', 'current', 'situation', 'dire', 'necessarily', 'mean', 'headed', 'global', 'war', 'role', 'superpower', 'involvement', 'major', 'power', 'united', 'state', 'russia', 'china', 'conflict', 'add', 'another', 'layer', 'complexity', 'potential', 'miscalculation', 'misunderstanding', 'power', 'significant', 'concern', 'could', 'lead', 'rapid', 'escalation', 'hostility', 'conclusion', 'current', 'global', 'situation', 'undoubtedly', 'tense', 'important', 'remember', 'future', 'predetermined', 'decision', 'made', 'world', 'leader', 'coming', 'week', 'month', 'crucial', 'determining', 'whether', 'avoid', 'third', 'world', 'war', 'time', 'diplomacy', 'restraint', 'commitment', 'finding', 'peaceful', 'solution', 'world', 'problem', 'end', 'question', 'whether', 'heading', 'world', 'war', 'iii', 'matter', 'speculation', 'call', 'action', 'reminder', 'fate', 'world', 'lie', 'hand', 'power', 'make', 'difference']",Mon May 27 21:52:24 +0000 2024,Conflict,POSITIVE
1795211259756830976,"@Dermymoto1 @TheLeoTerrell Donald Trump accomplished the highest employment rate for black people in his 4 years.  America stayed out of War Conflict in the middle east. ISIS and many Terrosists organizations was dramatically reduced in the USA, &amp; an abroad. Many Prisoners who we're innocent was Pardoned🇺🇸",  donald trump accomplished the highest employment rate for black people in his  years  america stayed out of war conflict in the middle east isis and many terrosists organizations was dramatically reduced in the usa amp an abroad many prisoners who were innocent was pardoned,"['donald', 'trump', 'accomplished', 'highest', 'employment', 'rate', 'black', 'people', 'years', 'america', 'stayed', 'war', 'conflict', 'middle', 'east', 'isis', 'many', 'terrosists', 'organizations', 'dramatically', 'reduced', 'usa', 'amp', 'abroad', 'many', 'prisoners', 'innocent', 'pardoned']","['donald', 'trump', 'accomplish', 'highest', 'employ', 'rate', 'black', 'peopl', 'year', 'america', 'stay', 'war', 'conflict', 'middl', 'east', 'isi', 'mani', 'terrosist', 'organ', 'dramat', 'reduc', 'usa', 'amp', 'abroad', 'mani', 'prison', 'innoc', 'pardon']","['donald', 'trump', 'accomplished', 'highest', 'employment', 'rate', 'black', 'people', 'year', 'america', 'stayed', 'war', 'conflict', 'middle', 'east', 'isi', 'many', 'terrosists', 'organization', 'dramatically', 'reduced', 'usa', 'amp', 'abroad', 'many', 'prisoner', 'innocent', 'pardoned']",Mon May 27 21:51:32 +0000 2024,Conflict,NEGATIVE
1795211208464703744,Rock of Ages- Middle East Conflict https://t.co/qGRIIDyMVM via @YouTube,rock of ages middle east conflict  via ,"['rock', 'ages', 'middle', 'east', 'conflict', 'via']","['rock', 'age', 'middl', 'east', 'conflict', 'via']","['rock', 'age', 'middle', 'east', 'conflict', 'via']",Mon May 27 21:51:20 +0000 2024,Conflict,NEGATIVE
1795209384097685504,"@EricG1247 Sure just vote for the guy destabilizing the world with more conflict and wars that will eventually send our young people to die overseas. No new wars of conflict under Trump, under Biden we have Ukraine, the middle east and China threatening to invade Taiwan.", sure just vote for the guy destabilizing the world with more conflict and wars that will eventually send our young people to die overseas no new wars of conflict under trump under biden we have ukraine the middle east and china threatening to invade taiwan,"['sure', 'vote', 'guy', 'destabilizing', 'world', 'conflict', 'wars', 'eventually', 'send', 'young', 'people', 'die', 'overseas', 'new', 'wars', 'conflict', 'trump', 'biden', 'ukraine', 'middle', 'east', 'china', 'threatening', 'invade', 'taiwan']","['sure', 'vote', 'guy', 'destabil', 'world', 'conflict', 'war', 'eventu', 'send', 'young', 'peopl', 'die', 'oversea', 'new', 'war', 'conflict', 'trump', 'biden', 'ukrain', 'middl', 'east', 'china', 'threaten', 'invad', 'taiwan']","['sure', 'vote', 'guy', 'destabilizing', 'world', 'conflict', 'war', 'eventually', 'send', 'young', 'people', 'die', 'overseas', 'new', 'war', 'conflict', 'trump', 'biden', 'ukraine', 'middle', 'east', 'china', 'threatening', 'invade', 'taiwan']",Mon May 27 21:44:05 +0000 2024,Conflict,NEGATIVE
1795207847447298304,"@CallForCongress The conflict involves numerous international stakeholders, including the United Nations and various countries in the Middle East. Efforts to resolve the conflict are multilateral and not solely the responsibility of the United States.", the conflict involves numerous international stakeholders including the united nations and various countries in the middle east efforts to resolve the conflict are multilateral and not solely the responsibility of the united states,"['conflict', 'involves', 'numerous', 'international', 'stakeholders', 'including', 'united', 'nations', 'various', 'countries', 'middle', 'east', 'efforts', 'resolve', 'conflict', 'multilateral', 'solely', 'responsibility', 'united', 'states']","['conflict', 'involv', 'numer', 'intern', 'stakehold', 'includ', 'unit', 'nation', 'variou', 'countri', 'middl', 'east', 'effort', 'resolv', 'conflict', 'multilater', 'sole', 'respons', 'unit', 'state']","['conflict', 'involves', 'numerous', 'international', 'stakeholder', 'including', 'united', 'nation', 'various', 'country', 'middle', 'east', 'effort', 'resolve', 'conflict', 'multilateral', 'solely', 'responsibility', 'united', 'state']",Mon May 27 21:37:58 +0000 2024,Conflict,POSITIVE
1795239706923332096,International students risk immigration status to engage in Gaza protests | Israel-Palestine conflict News | Al Jazeera https://t.co/ir5DmFE3pa via @AJEnglish,international students risk immigration status to engage in gaza protests  israelpalestine conflict news  al jazeera  via ,"['international', 'students', 'risk', 'immigration', 'status', 'engage', 'gaza', 'protests', 'israelpalestine', 'conflict', 'news', 'al', 'jazeera', 'via']","['intern', 'student', 'risk', 'immigr', 'statu', 'engag', 'gaza', 'protest', 'israelpalestin', 'conflict', 'news', 'al', 'jazeera', 'via']","['international', 'student', 'risk', 'immigration', 'status', 'engage', 'gaza', 'protest', 'israelpalestine', 'conflict', 'news', 'al', 'jazeera', 'via']",Mon May 27 23:44:34 +0000 2024,Boycott,NEGATIVE
1795237596546662656,@gen0cidej0e Israel/Palestine (both current events and the border conflict/Palestine statehood), israelpalestine both current events and the border conflictpalestine statehood,"['israelpalestine', 'current', 'events', 'border', 'conflictpalestine', 'statehood']","['israelpalestin', 'current', 'event', 'border', 'conflictpalestin', 'statehood']","['israelpalestine', 'current', 'event', 'border', 'conflictpalestine', 'statehood']",Mon May 27 23:36:11 +0000 2024,Conflict,POSITIVE
1795234626069213696,"I might be a stupid American when it comes to the whole Israel &amp; Palestine conflict (which I’m learning more everyday) but I’m pretty sure killing people is wrong. I don’t see how some others can’t. Innocent people being murdered, starved and dehydrated to death. I feel helpless",i might be a stupid american when it comes to the whole israel amp palestine conflict which im learning more everyday but im pretty sure killing people is wrong i dont see how some others cant innocent people being murdered starved and dehydrated to death i feel helpless,"['might', 'stupid', 'american', 'comes', 'whole', 'israel', 'amp', 'palestine', 'conflict', 'im', 'learning', 'everyday', 'im', 'pretty', 'sure', 'killing', 'people', 'wrong', 'dont', 'see', 'others', 'cant', 'innocent', 'people', 'murdered', 'starved', 'dehydrated', 'death', 'feel', 'helpless']","['might', 'stupid', 'american', 'come', 'whole', 'israel', 'amp', 'palestin', 'conflict', 'im', 'learn', 'everyday', 'im', 'pretti', 'sure', 'kill', 'peopl', 'wrong', 'dont', 'see', 'other', 'cant', 'innoc', 'peopl', 'murder', 'starv', 'dehydr', 'death', 'feel', 'helpless']","['might', 'stupid', 'american', 'come', 'whole', 'israel', 'amp', 'palestine', 'conflict', 'im', 'learning', 'everyday', 'im', 'pretty', 'sure', 'killing', 'people', 'wrong', 'dont', 'see', 'others', 'cant', 'innocent', 'people', 'murdered', 'starved', 'dehydrated', 'death', 'feel', 'helpless']",Mon May 27 23:24:23 +0000 2024,Conflict,NEGATIVE
1795233066119495680,where does roman reigns stand on the israel/palestine conflict?,where does roman reigns stand on the israelpalestine conflict,"['roman', 'reigns', 'stand', 'israelpalestine', 'conflict']","['roman', 'reign', 'stand', 'israelpalestin', 'conflict']","['roman', 'reign', 'stand', 'israelpalestine', 'conflict']",Mon May 27 23:18:11 +0000 2024,Conflict,NEGATIVE
1795233050911031552,‘Heinous massacre’: Israel’s deadly attack on Rafah refugee tent camp widely condemned | Israel-Palestine conflict News | Al Jazeera https://t.co/nFRVjwmS59 via @AJEnglish #AbandonoBiden #bidengenocide #demvoice1 #ProudBlue #JoeBidenGenocidial #RafahUnderAttack‌ #RafahOnFıre,heinous massacre israels deadly attack on rafah refugee tent camp widely condemned  israelpalestine conflict news  al jazeera  via  abandonobiden bidengenocide demvoice proudblue joebidengenocidial rafahunderattack rafahonfıre,"['heinous', 'massacre', 'israels', 'deadly', 'attack', 'rafah', 'refugee', 'tent', 'camp', 'widely', 'condemned', 'israelpalestine', 'conflict', 'news', 'al', 'jazeera', 'via', 'abandonobiden', 'bidengenocide', 'demvoice', 'proudblue', 'joebidengenocidial', 'rafahunderattack', 'rafahonfıre']","['heinou', 'massacr', 'israel', 'deadli', 'attack', 'rafah', 'refuge', 'tent', 'camp', 'wide', 'condemn', 'israelpalestin', 'conflict', 'news', 'al', 'jazeera', 'via', 'abandonobiden', 'bidengenocid', 'demvoic', 'proudblu', 'joebidengenocidi', 'rafahunderattack', 'rafahonfır']","['heinous', 'massacre', 'israel', 'deadly', 'attack', 'rafah', 'refugee', 'tent', 'camp', 'widely', 'condemned', 'israelpalestine', 'conflict', 'news', 'al', 'jazeera', 'via', 'abandonobiden', 'bidengenocide', 'demvoice', 'proudblue', 'joebidengenocidial', 'rafahunderattack', 'rafahonfıre']",Mon May 27 23:18:07 +0000 2024,Boycott,NEGATIVE
1795232536626336000,"@MChandlerMather It's a pity your leader @AdamBandt doesn't share your passion. He's much too busy banging on about the Israel/Palestine conflict that we have condemned, but we can do nothing about. About time the Greens got back to looking after Australians.", its a pity your leader  doesnt share your passion hes much too busy banging on about the israelpalestine conflict that we have condemned but we can do nothing about about time the greens got back to looking after australians,"['pity', 'leader', 'doesnt', 'share', 'passion', 'hes', 'much', 'busy', 'banging', 'israelpalestine', 'conflict', 'condemned', 'nothing', 'time', 'greens', 'got', 'back', 'looking', 'australians']","['piti', 'leader', 'doesnt', 'share', 'passion', 'he', 'much', 'busi', 'bang', 'israelpalestin', 'conflict', 'condemn', 'noth', 'time', 'green', 'got', 'back', 'look', 'australian']","['pity', 'leader', 'doesnt', 'share', 'passion', 'he', 'much', 'busy', 'banging', 'israelpalestine', 'conflict', 'condemned', 'nothing', 'time', 'green', 'got', 'back', 'looking', 'australian']",Mon May 27 23:16:05 +0000 2024,Boycott,NEGATIVE
1795227581744353792,‘Heinous massacre’: Israel’s attack on Rafah tent camp widely condemned | Israel-Palestine conflict News | Al Jazeera https://t.co/3zNMytQ2bK,heinous massacre israels attack on rafah tent camp widely condemned  israelpalestine conflict news  al jazeera ,"['heinous', 'massacre', 'israels', 'attack', 'rafah', 'tent', 'camp', 'widely', 'condemned', 'israelpalestine', 'conflict', 'news', 'al', 'jazeera']","['heinou', 'massacr', 'israel', 'attack', 'rafah', 'tent', 'camp', 'wide', 'condemn', 'israelpalestin', 'conflict', 'news', 'al', 'jazeera']","['heinous', 'massacre', 'israel', 'attack', 'rafah', 'tent', 'camp', 'widely', 'condemned', 'israelpalestine', 'conflict', 'news', 'al', 'jazeera']",Mon May 27 22:56:23 +0000 2024,Conflict,NEGATIVE
1795224466202448384,The Israel/Palestine conflict is probably one of the most complex conflicts in our lifetime that some of the greatest political and intellectual minds have failed to solve but aye...a bunch of cunts debating on Tik Tok is gonna solve it.,the israelpalestine conflict is probably one of the most complex conflicts in our lifetime that some of the greatest political and intellectual minds have failed to solve but ayea bunch of cunts debating on tik tok is gonna solve it,"['israelpalestine', 'conflict', 'probably', 'one', 'complex', 'conflicts', 'lifetime', 'greatest', 'political', 'intellectual', 'minds', 'failed', 'solve', 'ayea', 'bunch', 'cunts', 'debating', 'tik', 'tok', 'gon', 'na', 'solve']","['israelpalestin', 'conflict', 'probabl', 'one', 'complex', 'conflict', 'lifetim', 'greatest', 'polit', 'intellectu', 'mind', 'fail', 'solv', 'ayea', 'bunch', 'cunt', 'debat', 'tik', 'tok', 'gon', 'na', 'solv']","['israelpalestine', 'conflict', 'probably', 'one', 'complex', 'conflict', 'lifetime', 'greatest', 'political', 'intellectual', 'mind', 'failed', 'solve', 'ayea', 'bunch', 'cunt', 'debating', 'tik', 'tok', 'gon', 'na', 'solve']",Mon May 27 22:44:01 +0000 2024,Conflict,POSITIVE
1795223911954513920,"Israel-Palestine conflict is at its peak and these celebrities are supporting it
#RafahOnFıre #HamasIsResistance 
https://t.co/tm3MmUWIn2","israelpalestine conflict is at its peak and these celebrities are supporting it
rafahonfıre hamasisresistance 
","['israelpalestine', 'conflict', 'peak', 'celebrities', 'supporting', 'rafahonfıre', 'hamasisresistance']","['israelpalestin', 'conflict', 'peak', 'celebr', 'support', 'rafahonfır', 'hamasisresist']","['israelpalestine', 'conflict', 'peak', 'celebrity', 'supporting', 'rafahonfıre', 'hamasisresistance']",Mon May 27 22:41:48 +0000 2024,Conflict,POSITIVE
1795223712532201728,@Facts0601 Climate change &gt; democracy &gt; mega welfare state &gt; NATO &gt; …. &gt; Israel/Palestine conflict, climate change gt democracy gt mega welfare state gt nato gt  gt israelpalestine conflict,"['climate', 'change', 'gt', 'democracy', 'gt', 'mega', 'welfare', 'state', 'gt', 'nato', 'gt', 'gt', 'israelpalestine', 'conflict']","['climat', 'chang', 'gt', 'democraci', 'gt', 'mega', 'welfar', 'state', 'gt', 'nato', 'gt', 'gt', 'israelpalestin', 'conflict']","['climate', 'change', 'gt', 'democracy', 'gt', 'mega', 'welfare', 'state', 'gt', 'nato', 'gt', 'gt', 'israelpalestine', 'conflict']",Mon May 27 22:41:01 +0000 2024,Conflict,NEGATIVE
